medallion,hack_license,vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount,rate_code,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,credit_card
0903AA45A0EC961B944D9AA21436F216,FC120C6EDAB46FDD380B171E040A5C94,VTS,CRD,9.5,0.5,0.5,2,0,12.5,1,2013-01-13 04:40:00,2013-01-13 04:49:00,3,540,2.07,-73.987961,40.722244,-73.997627,40.741367,4716120765920940
E60D24AFA95CCA6753A64E9E0B6A2D71,438CAC96726CE04720A0E4E8E301B39A,VTS,CRD,17,0.5,0.5,3.5,0,21.5,1,2013-01-13 04:36:00,2013-01-13 04:51:00,6,900,5.14,-74.008446,40.713486,-73.964218,40.758137,5224870101044316
F3B0E04AF07F5667AD64771DA60BD2FD,0E51FE286E32A7A50318DC8CAC7D1173,VTS,CRD,5,0.5,0.5,1,0,7,1,2013-01-13 04:48:00,2013-01-13 04:51:00,2,180,0.95,-73.989594,40.743088,-74.002113,40.734756,4929987453632299
F3B0E04AF07F5667AD64771DA60BD2FD,0E51FE286E32A7A50318DC8CAC7D1173,VTS,CRD,5,0.5,0.5,1,0,8,1,2013-01-13 04:48:00,2013-01-13 04:51:00,2,180,0.95,-73.989594,40.743088,-74.002113,40.734756,379905995072603
8944236472A7D7EC074E7CA9BB7579AF,EB85AB0DEB9AA5DF7365FC5AFB6F5C1F,VTS,CSH,10,0.5,0.5,0,0,11,1,2013-01-13 04:36:00,2013-01-13 04:45:00,6,540,2.41,-73.95015,40.776131,-73.948044,40.801376,
CE7DB3CE1390A4C774C57A9F3A51AE66,E2DB4D577835E41EC80603034C399D0F,VTS,CSH,12.5,0.5,0.5,0,0,13.5,1,2013-01-13 04:33:00,2013-01-13 04:47:00,1,840,3.07,-73.940323,40.789219,-73.945198,40.820847,
5A2E62DE70AEDE0D97B4A00677A15799,740319FBAE49CDF7D173B798E4030A8F,VTS,CRD,9,0.5,0.5,1.9,0,11.9,1,2013-01-13 04:40:00,2013-01-13 04:49:00,5,540,1.91,-73.998657,40.738197,-73.997002,40.717888,5589601431050627
FE3859E41C0C05FF40E221DF4409009A,6B4F56A1A0C191C4D6087A9570C31DB5,VTS,CSH,3.5,0.5,0.5,0,0,4.5,1,2013-01-13 04:47:00,2013-01-13 04:49:00,3,120,0.24,-74.006912,40.73991,-74.005371,40.740936,
DDC1AE28890B301D015A319435E52E58,079EBA6BAA38B2CF4912353C10F24C13,VTS,CRD,5,0.5,0.5,0,0,6,1,2013-01-13 04:45:00,2013-01-13 04:49:00,2,240,0.79,-73.990814,404.55759,-73.994698,40.718868,5454251735613506
87A5504926726AEF7E608B3997D31AF4,94B39FB827701E0E55571FE8161BD25C,VTS,CSH,15,0.5,0.5,0,0,16,1,2013-01-13 04:36:00,2013-01-13 04:50:00,1,840,4.28,-73.998871,40.722927,-73.951012,40.687641,
4BE867BF3A95A129DC99FD048A5B2F6C,7EB4ADB170F6990F16A1ADC1806EC2AE,VTS,CRD,4,0.5,0.5,0.9,0,5.9,1,2013-01-13 04:55:00,2013-01-13 04:57:00,1,120,0.73,-73.997017,40.74728,-73.990555,40.756161,4024007154372451
002B4CFC5B8920A87065FC131F9732D1,DD63AD6504C4A40A301AEE0C5CE41C28,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 04:35asdf,2013-01-13 04:46asdf,1,660,3.9,-73.969421,40.763699,-73.925873,40.769043,
4707DD250F4F2269CF31DA87314A35DE,ABCE64E3BF6E9AD19C937E3E25A20BB9,VTS,CRD,11,0.5,0.5,2.3,0,14.3,1,2013-01-13 04:46:00,2013-01-13 04:54:00,2,480,3.42,-73.985115,40.727684,-73.955879,40.770172,4916621767377664
DD8B63FD21A71CD9792423A1C28A821E,99FBE51B2B39220EC02002C703988221,VTS,CSH,26.5,0.5,0.5,0,0,27.5,1,2013-01-13 04:25:00,2013-01-13 04:51:00,5,1560,8.23,-73.968269,40.755138,-73.938972,40.669216,
9216F62464DE7317391FBB1EAA3DC89A,03F886D7C302270F11E2BF846D0A9D4C,VTS,CSH,9,0.5,0.5,0,0,10,1,2013-01-13 04:44:00,2013-01-13 04:51:00,6,420,2.24,-73.964081,40.761375,-73.990181,40.753647,
3BEE74136086FA06224A575719741705,2ECEEFF571DC8FB713B039A478243C1C,VTS,CSH,19,0.5,0.5,0,0,20,1,2013-01-13 04:33:00,2013-01-13 04:54:00,2,1260,4.94,-73.93824,40.749981,-73.903275,40.746044,
67267A1B52E5F75FF91025270EF184B3,CDDA52B737B4A9F68B04B8EFE698C3AA,VTS,CRD,23.5,0.5,0.5,4.8,0,29.3,1,2013-01-13 04:29:00,2013-01-13 04:53:00,1,1440,6.42,-73.986259,40.750336,-73.968575,40.676716,4916158188680038
12848A669AD3161A1BF63982C33AC9D1,AA01243CC6D299F3947A4DE15CC699C8,VTS,CRD,17,0.5,0.5,2,0,20,1,2013-01-13 05:00:00,2013-01-13 05:17:00,1,1020,4.87,-73.992989,40.752892,-74.005653,40.706749,4556905382689453
4DC80FE9E42B35052A5F3FD095511228,BF5D5DA7D99A1B631354843FFF402D87,VTS,CSH,8.5,0.5,0.5,0,0,9.5,1,2013-01-13 05:12:00,2013-01-13 05:20:00,4,480,2.03,-73.991486,40.759521,-73.979118,40.777519,
15F3F6ED742E9F6033B49833DCF74161,94BF84658B07C1B97CB0D2E9D0FFB145,VTS,CSH,16.5,0.5,0.5,0,0,17.5,1,2013-01-13 05:15:00,2013-01-13 05:27:00,1,720,5.17,-73.979797,40.734982,-73.925774,40.76218,
9663D86FFBFA29D35D3BDF9B3F9D0E32,05125B8C952110BCCCC66797647746CE,VTS,CRD,68.5,0.5,0,2.75,13.25,85,3,2013-01-13 04:58:00,2013-01-13 05:28:00,1,1800,18.93,-73.955978,40.771896,-74.184273,40.692394,4024007160519244
A154EFA0695A29423B078C7F5D5B2CB5,F38E7C3381F28C9B3E51C0B6DDBDF68A,VTS,CRD,26.5,0.5,0.5,6.75,0,34.25,1,2013-01-13 05:10:00,2013-01-13 05:36:00,1,1560,8.06,-73.984467,40.73901,-73.955154,40.670452,4486535947429213
41ACF7587B79945C7F8A23342E0BD641,A33159AEDC12548035125F2C077B7102,VTS,CRD,19.5,0.5,0.5,2,0,22.5,1,2013-01-13 05:15:00,2013-01-13 05:33:00,1,1080,5.45,-73.916031,40.764404,-73.98172,40.774826,5586601713608483
7A891113517E79D24A15A22D804F30AD,4A5C6A485FFC54B54B280DC61CADCF92,VTS,CRD,14,0.5,0.5,0,0,15,1,2013-01-13 05:15:00,2013-01-13 05:26:00,1,660,0.4,-73.997452,40.763832,-74.014748,40.709904,5113330997318062
FE4EC2CB0AC48EBE26EF3E489B91D941,1D9BBC5B6DD7D3F343C67657D3FA5C90,VTS,CRD,12.5,0.5,0.5,2.6,0,16.1,1,2013-01-13 05:22:00,2013-01-13 05:32:00,1,600,3.71,-73.975616,40.751839,-74.01091,40.708805,4556404953035841
27328100F8702AD2DA7BB48912886CFF,FC703B19EB1901490D61D555C3DF104D,VTS,CSH,7.5,0.5,0.5,0,0,8.5,1,2013-01-13 05:22:00,2013-01-13 05:30:00,6,480,1.47,-73.994118,40.746494,-73.975304,40.747963,
F2A6E6436D09AE2835A61DEA783454C8,C5AE8FD98DCA0E6C33BB43DD49BAB8E0,VTS,CSH,21.5,0.5,0.5,0,0,22.5,1,2013-01-13 05:11:00,2013-01-13 05:31:00,1,1200,6.22,-73.997284,40.737656,-73.935722,40.687195,
D8A8284D6B64BE8265976677F865EF0C,0B8160F2AEFEC731C92FF4E6CAC015A1,VTS,CSH,5.5,0.5,0.5,0,0,6.5,1,2013-01-13 05:24:00,2013-01-13 05:29:00,1,300,0.78,-73.98893,40.718925,-73.999847,40.719238,
10DFF01578ADF9782A22DD5200E21EC7,67CC2E8B7B4BE9B192617836F854F05D,VTS,CSH,19.5,0.5,0.5,0,0,20.5,1,2013-01-13 05:12:00,2013-01-13 05:29:00,1,1020,6.11,-73.911064,40.775928,-73.982468,40.736847,
687DF6ED38E156804F2DBB38BF12D1DB,FE951C0AF0680029F1B90A22EEA835E8,VTS,CSH,38,0.5,0.5,0,0,39,1,2013-01-13 05:08:00,2013-01-13 05:31:00,2,1380,13.68,-73.987236,40.722473,-73.889114,40.867962,
C2BE20999D1EB335DC90AF9DC9522DF3,2A4A3252EBBC11A2FCB94DDCAD6697CF,VTS,CRD,11.5,0.5,0.5,2.4,0,14.9,1,2013-01-13 05:20:00,2013-01-13 05:31:00,1,660,3.14,-73.990791,40.761086,-73.985008,40.737164,5142956344680807
ABBFB2FEC4DE7D40BB11E8445ACA33DD,963733B0340699CB4FA048D682039A84,VTS,CSH,12,0.5,0.5,0,0,13,1,2013-01-13 05:21:00,2013-01-13 05:32:00,1,660,3.21,-73.973839,40.789486,-73.96769,40.771599,
BEF9022E31C916B753397A703204F20B,85B61C7486FD793B98B022ECCA2E5E40,VTS,CSH,4.5,0.5,0.5,0,0,5.5,1,2013-01-13 05:36:00,2013-01-13 05:40:00,2,240,0.65,-73.978516,40.745075,-73.98671,40.750957,
6113FE49B324EB3204593A5D97F4A171,97CAD4731C5225C8A0C0633FA00972A3,VTS,CSH,5,0.5,0.5,0,0,6,1,2013-01-13 05:31:00,2013-01-13 05:35:00,6,240,1.03,-73.986679,40.72578,-73.986458,40.735546,
69D73BA00CDCA9A663285637F90E44C5,A58B17FA7DCB6116EB33BB8E50897FD2,VTS,CSH,43.5,0.5,0.5,0,0,44.5,1,2013-01-13 04:59:00,2013-01-13 05:35:00,2,2160,14.25,-73.965477,40.760979,-73.895454,40.729717,
37FBBEFC47751F81BAE4BA8394FE45A8,846DDE5D7AFE3AE43BFA8F0F15DFD9B0,VTS,CRD,36.5,0.5,0.5,7.4,4.8,49.7,1,2013-01-13 05:07:00,2013-01-13 05:32:00,1,1500,12.54,-74.002678,40.719711,-73.923012,40.73317,5143091249458833
4DC80FE9E42B35052A5F3FD095511228,BF5D5DA7D99A1B631354843FFF402D87,VTS,CRD,13,0,0.5,2.6,0,16.1,1,2013-01-13 08:40:00,2013-01-13 08:53:00,3,780,3.47,-73.989723,40.726955,-73.975586,40.763458,4024007131697962
90666ADD2A1A29EF574FE51A6D903097,3B8C449B8098315DBC5CBF69D241890D,VTS,CRD,9,0,0.5,1.8,0,11.3,1,2013-01-13 08:43:00,2013-01-13 08:51:00,6,480,2.35,-73.973473,40.752022,-74.004585,40.752289,4432254180213566
FABEEFDCB6B30A88F6A43FD70F11E124,C8D85D08F060947EDB28E97AA6090498,VTS,CSH,8.5,0,0.5,0,0,9,1,2013-01-13 08:46:00,2013-01-13 08:53:00,2,420,2.2,-74.007027,40.741604,-73.985329,40.757191,
F9A928A8D1DEB9B5E1B1A94C3FD56C19,1AD37F83160621D9318D92DC4C15ACC4,VTS,CSH,5.5,0,0.5,0,0,6,1,2013-01-02 09:17:00,2013-01-02 09:23:00,1,360,0.07,-73.986145,40.74308,-73.987099,40.749382,
9216F62464DE7317391FBB1EAA3DC89A,2D13AA48C9BD316D5592B77FD4217ADE,VTS,CSH,6,0,0.5,0,0,6.5,1,2013-01-13 08:48:00,2013-01-13 08:52:00,1,240,1.15,-73.92408,40.74398,-73.942299,40.747013,
737CFA44A007302E11B286647F09C762,F84D898591C397E347C52953DA88BA61,VTS,CSH,4.5,0,0.5,0,0,5,1,2013-01-13 08:46:00,2013-01-13 08:50:00,1,240,0.67,-73.948967,40.773521,-73.956741,40.770699,
737CFA44A007302E11B286647F09C762,F84D898591C397E347C52953DA88BA61,VTS,CSH,4.5,0,0.5,0,0,6,1,2013-01-13 08:46:00,2013-01-13 08:50:00,1,240,0.67,-73.948967,40.773521,-73.956741,40.770699,
3C52CFC36C88425F78C399D15131CD36,854FF1C5DBA992BC42733835E8601132,VTS,CRD,7.5,0,0.5,1.88,0,9.88,1,2013-01-13 08:49:00,2013-01-13 08:55:00,5,360,1.48,-73.98175,40.768108,-73.974632,40.784,2100496319356460
04BC6422B122AEA5BF32379379F709AD,4199EB24AFD8D3F03CCCADB7BBBC7959,VTS,CSH,7,0.5,0.5,0,0,8,1,2013-01-13 04:33:00,2013-01-13 04:39:00,3,360,1.58,-73.973686,40.754215,-73.992928,40.749325,
46C3C2628BFCACA769F30329B21D6DAE,F00817858AB8A9C52C387F2DCAF187EF,VTS,CRD,8.5,0.5,0.5,1.8,0,11.3,1,2013-01-13 04:36:00,2013-01-13 04:42:00,3,360,2.43,-73.983475,40.726139,-73.967384,40.752506,4556547967748591
F36564AB9C6EA3B6373EB0E1680A447A,8D03F47F109F0DBE7179F0FC54285BE1,VTS,CSH,3,0.5,0.5,0,0,4,1,2013-01-13 04:39:00,2013-01-13 04:39:00,2,0,0.22,-73.964439,40.802303,-73.963699,40.803131,
E7EAEBC2D267C89798720B30C0D0219A,FD577B609D9A50898DC2BB94F84D8AF6,VTS,CRD,6.5,0.5,0.5,1,0,8.5,1,2013-01-13 04:34:00,2013-01-13 04:40:00,2,360,1.27,-73.998505,40.729557,-73.983849,40.721554,5347967972313093
9D12D181777ED1A363D928A5FB08CFA2,0FBC060089878DD344430C57DE651371,VTS,CRD,21,0.5,0.5,5.38,0,27.38,1,2013-01-13 04:17:00,2013-01-13 04:43:00,6,1560,5.03,-74.006111,40.739925,-73.98053,40.681351,5119360319537663
9DE97C5E2783CBFE1ED47247E1976A8C,076E9888EEDB5A29A333DDC10457F300,VTS,CSH,4.5,0.5,0.5,0,0,5.5,1,2013-01-13 04:41:00,2013-01-13 04:44:00,1,180,0.71,-73.995186,40.755081,-73.988319,40.748619,
4BE867BF3A95A129DC99FD048A5B2F6C,7EB4ADB170F6990F16A1ADC1806EC2AE,VTS,CSH,9.5,0.5,0.5,0,0,10.5,1,2013-01-13 04:41:00,2013-01-13 04:49:00,1,480,2.42,-73.991936,40.721985,-73.989059,40.745312,
0781677ADD121C0A9EAA66F5E17F88B3,D2216FC598ADDBCF7B819C974CAF610C,VTS,CRD,10,0.5,0.5,2.62,0,13.62,1,2013-01-13 04:31:00,2013-01-13 04:40:00,1,540,2.48,-73.977097,40.749817,-73.994057,40.722622,4486620294199989
1B0575AC55B9F5FBD158A360A1808D81,84324D330E9B2B66A0FD32A5A4F7E1C0,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 04:31:00,2013-01-13 04:44:00,1,780,3.95,0,0,0,0,
10A5C91B3F9794B1C966D8837AB9F648,5E8BB528E4FA804699C7AF869F07C7C7,VTS,CRD,11.5,0.5,0.5,2.4,0,14.9,1,2013-01-13 04:39:00,2013-01-13 04:48:00,1,540,3.64,-73.987938,40.732014,-73.957146,40.7743,4929858286693446
00EEA9525C3C7B6DF582BFBDBB938A7D,8347AF7A4DFA543EE7CC8558639658AA,VTS,CSH,3.5,0.5,0.5,0,0,4.5,1,2013-01-13 04:43:00,2013-01-13 04:46:00,1,180,0.26,-73.99176,40.722023,-73.988472,40.722862,
AB0407824CB0F06EF6891BB0BC6B27A3,464A4E80C1E40C60160FA93CBC8B57F1,VTS,CRD,13,0.5,0.5,2.7,0,16.7,1,2013-01-13 04:36:00,2013-01-13 04:46:00,2,600,3.74,-73.984802,40.736443,-73.94252,40.701317,5538303736207380
F915A889059DF7C6D24841CFAC87A139,297FB7EDBB94F99CE86B374F794C94F7,VTS,CSH,14.5,0.5,0.5,0,0,15.5,1,2013-01-13 04:39:00,2013-01-13 04:50:00,5,660,4.37,-74.007858,40.726021,-73.981537,40.778603,
3031B290B0BA2C134C01518B103A6ADB,015B18400858D89EEE83D370949CDEDA,VTS,CSH,25.5,0.5,0.5,0,0,26.5,1,2013-01-13 04:22:00,2013-01-13 04:46:00,5,1440,7.95,-73.922485,40.754692,-73.900406,40.768875,
6F28ECF71E4400A1BBF94EE809238BDC,54ABCEFF1D076ED74FE7AA844A672882,VTS,CSH,9.5,0.5,0.5,0,0,10.5,1,2013-01-13 04:43:00,2013-01-13 04:53:00,1,600,2.17,0,0,0,0,
2DD922C87A37C3A35F9C6C5EFE1E51C5,943329C14158FC3BD42FCFE64D04E077,VTS,CSH,18,0.5,0.5,0,0,19,1,2013-01-13 04:30:00,2013-01-13 04:48:00,2,1080,4.93,-74.000519,40.732124,-73.93515,40.714451,
97CDCE8C03C3F8B731B7CC4E39C9CBAD,9968CC1A65859EE3DAE2BB6CB4FA6FEA,VTS,CSH,5,0.5,0.5,0,0,6,1,2013-01-13 04:40:00,2013-01-13 04:44:00,1,240,0.94,-73.987816,40.667297,-73.979027,40.659805,
70F1E0ED452AEF7DEB8843C2C38A10DF,925959756724E53E03F5FF2C13959937,VTS,CSH,14.5,0.5,0.5,0,0,15.5,1,2013-01-13 04:39:00,2013-01-13 04:51:00,2,720,4.74,-73.99514,40.760258,-73.943619,40.799438,
50445D96CEF9AFFD9AE89F5C587D5FBE,8C14DCF69CAA2A9A0DFAFD99E00536A1,VTS,CRD,6,0.5,0.5,1.3,0,8.3,1,2013-01-13 04:45:00,2013-01-13 04:49:00,5,240,1.19,-73.979637,40.743645,-73.974388,40.733006,5510991800520837
D3E444BA944E2AFDFC8C61B4A9EF06D8,605D2134B2ACD278EA1BDF736F205C0B,VTS,CRD,17.5,0.5,0.5,5.4,0,23.9,1,2013-01-13 04:43:00,2013-01-13 04:53:00,6,600,5.89,-73.939758,40.714684,-74.001404,40.677021,5457090821384359
D629A960F38A79DB5BDAFA2152E36294,F30AB4AFAB75AFF55485566CC918F96B,VTS,CSH,4.5,0.5,0.5,0,0,5.5,1,2013-01-13 04:48asdf,2013-01-13 04:52asdf,1,240,0.7,0,0,0,0,
C24320D18DB5DA6001B841DDDD8FF90D,4D0801851A2F00325026AC81404FCE1E,VTS,CRD,23.5,0.5,0.5,0,0,24.5,1,2013-01-13 04:24:00,2013-01-13 04:48:00,1,1440,6.75,-74.005203,40.740627,-73.959961,40.655899,4716517310292172
5711CD174E17A8E8B9C16E123795C4C1,A0E4376A7A6CCBC8F9AF2025526679B5,VTS,CSH,5.5,0.5,0.5,0,0,6.5,1,2013-01-13 04:44:00,2013-01-13 04:49:00,1,300,0.79,-73.986343,40.758186,-73.985245,40.75433,
5711CD174E17A8E8B9C16E123795C4C1,A0E4376A7A6CCBC8F9AF2025526679B5,VTS,CSH,5.5,0.5,0.5,0,0,7.5,1,2013-01-13 04:44:00,2013-01-13 04:49:00,1,300,0.79,-73.986343,40.758186,-73.985245,40.75433,
B6CAFD8605B1122192E0B01B5DF3A698,8D1CF15D664CC739BA2827931AC39746,VTS,CSH,8.5,0.5,0.5,0,0,9.5,1,2013-01-13 04:04:00,2013-01-13 04:17:00,6,780,1.96,-73.986588,40.747494,-73.986755,40.761322,
B6CAFD8605B1122192E0B01B5DF3A698,8D1CF15D664CC739BA2827931AC39746,VTS,CSH,8.5,0.5,0.5,0,0,10.5,1,2013-01-13 04:04:00,2013-01-13 04:17:00,6,780,1.96,-73.986588,40.747494,-73.986755,40.761322,
B25FD88FF299C626399EF0BB8ED20CFD,376E3001954E6EDF62FA84BBCF62E5CE,VTS,CRD,16,0.5,0.5,2,0,19,1,2013-01-13 04:05:00,2013-01-13 04:20:00,1,900,4.72,-74.002487,40.719887,-73.987206,40.775913,4486613359813198
149298F6D390FA640E80B41ED31199C5,08F944E76118632BE09B9D4B04C7012A,VTS,CSH,13,0.5,0.5,0,0,14,1,2013-01-13 04:33:00,2013-01-13 04:45:00,2,720,3.35,-73.966949,40.756802,-73.924072,40.758163,
9F85EEA15BC5F9136203D7FC43B6636B,B3EA66CE90D1E00A5912FAACF4DE8411,VTS,CRD,38,0.5,0.5,7.7,0,46.7,1,2013-01-13 04:10:00,2013-01-13 04:49:00,1,2340,11.08,-73.978134,40.729561,-73.95665,40.658291,5156341468302285
C703E0BC6A8677741E74962F130AD35B,9CA0EE0D72706FD3529786AFE6DA4072,VTS,CRD,29,0.5,0.5,4,0,34,1,2013-01-13 04:28:00,2013-01-13 04:54:00,5,1560,9.26,-73.983635,40.726082,-73.9505,40.826302,5148161385503349
742A07D64BC01D9813D7E2DF52A7D414,BCC35032757359CB0500BB8D417B8175,VTS,CSH,5.5,0.5,0.5,0,0,6.5,1,2013-01-13 04:47:00,2013-01-13 04:52:00,5,300,1.13,-73.97187,40.762226,-73.983231,40.760445,
4A9DED62DD8EA1E1988C55F7141DC1F7,F4B5F923554A0BB822F26FCB25923D67,VTS,CRD,22.5,0.5,0.5,20,0,43.5,1,2013-01-13 04:27:00,2013-01-13 04:50:00,1,1380,6.01,-74.007072,40.743408,-73.973717,40.678867,4556907269138190
348363802A2E13F9F2C00965DC6B1876,02AADDD4244F53B4091E08EB448527AF,VTS,CSH,11.5,0.5,0.5,0,0,12.5,1,2013-01-13 04:40:00,2013-01-13 04:51:00,1,660,3.22,-73.947372,40.81496,0,0,
E9AB9E11541EA859FE76DA972A5EC535,08792DFBB946AC36BDB9BC14DFE11F5F,VTS,CSH,17.5,0.5,0.5,0,0,18.5,1,2013-01-13 04:03:00,2013-01-13 04:17:00,1,840,5.68,-73.989716,40.729626,-73.948524,40.763329,
3FBD4AE356E1D7D3957DF4D983F3C7B2,94A7836BE543B3F4F38A3C00A1249F6D,VTS,CRD,13.5,0.5,0.5,1,0,15.5,1,2013-01-13 04:09:00,2013-01-13 04:19:00,1,600,4.08,-73.984909,40.721748,-73.959808,40.762562,4929404147839256
13819BD4C711C0DFB63802E153F28036,DFBC240AC378B73D4519E8632DEBC223,VTS,CRD,9.5,0.5,0.5,3,0,13.5,1,2013-01-13 04:11:00,2013-01-13 04:21:00,1,600,2.44,-73.989815,40.7201,-73.988182,40.745987,4539938794684111
E5018BD908BDABB9213131D8BB0FAE5E,95533070D736A4116EE5B9C12A10AFA5,VTS,CSH,19.5,0.5,0.5,0,0,20.5,1,2013-01-13 03:58:00,2013-01-13 04:20:00,1,1320,5.1,-74.002327,40.728031,-73.957642,40.674389,
012B65864B3BE97D67DDC0D086413E0C,78EFE547F1D3615B2204854E6244D63A,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 04:10:00,2013-01-13 04:22:00,3,720,3.84,-74.006989,40.725883,-73.982384,40.771389,
4E632EA219112287A54C2169AC6C2EF2,22E119B6F7609ABBA25793550C1989D5,VTS,CRD,5,0.5,0.5,1,0,7,1,2013-01-13 04:15:00,2013-01-13 04:19:00,2,240,0.87,-73.999069,40.740768,-73.994919,40.750149,4916153195175593
513D81919BFEBD122139B72F0A2E3845,9A5D14E622C9BAEAC2211F0404833385,VTS,CSH,7,0.5,0.5,0,0,8,1,2013-01-13 04:14:00,2013-01-13 04:21:00,1,420,1.02,-73.977837,40.763496,-73.962929,40.757992,
3CCA3C193B9038B883CD9316FE4828E7,18688489B8A855239C531198962DFBEE,VTS,CSH,8,0.5,0.5,0,0,9,1,2013-01-13 04:15:00,2013-01-13 04:21:00,5,360,2.16,-73.996788,40.762878,-73.976501,40.78537,
5677EA3E0420306484A3B62BC49F3D8B,0A64BD67FC0F6D2010428BBF9F5DDD55,VTS,CRD,10,0.5,0.5,1.5,0,12.5,1,2013-01-13 04:14:00,2013-01-13 04:21:00,3,420,2.78,-74.009789,40.712482,-73.99823,40.745487,4486168166199059
5677EA3E0420306484A3B62BC49F3D8B,0A64BD67FC0F6D2010428BBF9F5DDD55,VTS,CRD,10,0.5,0.5,1.5,0,13.5,1,2013-01-13 04:14:00,2013-01-13 04:21:00,3,420,2.78,-74.009789,40.712482,-73.99823,40.745487,374050871824093
50CD625534510FDABADA4432FE9E6AB5,D27540429A85393B67D246488F86C9C8,VTS,CSH,45,0,0.5,0,10.25,55.75,5,2013-01-13 04:10:00,2013-01-13 04:21:00,1,660,4.95,-73.993591,40.757187,-74.002602,40.788624,
8E55E51BD2989368F8B52E029668C3D2,3AA7D54D5E4CFB63A254B1894E1D1576,VTS,CSH,13.5,0.5,0.5,0,0,14.5,1,2013-01-13 03:43:00,2013-01-13 03:56:00,1,780,4.13,-73.983475,40.767952,-73.997604,40.719452,
3A2D74DDF4AC7C3E1FA803AE9468F97E,FDF38AF9ADF2465C3A116E195D812965,VTS,CSH,2.5,0.5,0.5,0,0,3.5,1,2013-01-13 03:56:00,2013-01-13 03:56:00,6,0,0.17,0,0,0,0,
CF1318EEBB0E1ED1210D18C164FDECF5,5F72FC19DEE173D15E535D106B1A5BEA,VTS,CRD,6,0.5,0.5,1.3,0,8.3,1,2013-01-13 03:51:00,2013-01-13 03:57:00,1,360,0.98,-73.984108,40.725349,-73.999237,40.730042,5434318764500519
A9B68F086A4DE47FE4F3E0C8ED2C6324,5571674E2376A61FDB78F45E83C2702F,VTS,CSH,7,0.5,0.5,0,0,8,1,2013-01-13 03:50:00,2013-01-13 03:55:00,1,300,1.72,-74.004875,40.740803,-73.989067,40.757763,
4534437D4962BC4A0CEEAB842028F005,A1C66B5B34844E26A48620617F8F8E49,VTS,CRD,8.5,0.5,0.5,2,0,11.5,1,2013-01-13 03:51:00,2013-01-13 03:58:00,4,420,2.17,-73.999985,40.737858,-73.991829,40.762348,4212754658025992
5733CF01AE7E7E62642E9FBECD31B3B3,617B84DAF9A7F23CBD12232EF2FA2692,VTS,CRD,14,0.5,0.5,3.62,0,18.62,1,2013-01-13 03:44:00,2013-01-13 03:58:00,1,840,3.8,-73.940132,40.709572,-73.986588,40.725811,4929003437058393
5733CF01AE7E7E62642E9FBECD31B3B3,617B84DAF9A7F23CBD12232EF2FA2692,VTS,CRD,14,0.5,0.5,3.62,0,19.62,1,2013-01-13 03:44:00,2013-01-13 03:58:00,1,840,3.8,-73.940132,40.709572,-73.986588,40.725811,4716940886442403
EC086DA7E582E94EEEB96220074BA940,EFC1E97F8F55CD2B28FCD129F909D81B,VTS,CRD,20,0.5,0.5,4.1,0,25.1,1,2013-01-13 03:35:00,2013-01-13 03:54:00,1,1140,6.08,-73.990051,40.687275,-73.89801,40.708412,4916742966794382
4B2657F5BEB3CDF7D260C74A5E75BCED,4B0D318A263211AE4BD23163BA9430C9,VTS,CSH,3,0.5,0.5,0,0,4,1,2013-01-13 03:57:00,2013-01-13 03:58:00,5,60,0.25,-74.008797,40.719006,-74.008797,40.719006,
DCE5517544F6271015F05CFA596F8980,ABCE92F465862AB900C68C5AAE10EE68,VTS,CRD,31.5,0.5,0.5,6.4,0,38.9,1,2013-01-13 03:30:00,2013-01-13 03:58:00,1,1680,9.92,-74.002312,40.723072,-73.913284,40.777908,373264054485660
11EAFA84FF6B9F48C6B192AB1728E847,2BA379C7633C5BF0526A6398D680FB57,VTS,CSH,7,0,0.5,0,0,7.5,1,2013-01-13 08:48:00,2013-01-13 08:55:00,1,420,1.34,-73.985237,40.762886,-74.00071,40.758347,
7DBAAF23121C4838E36F3C937461273C,737C78D1DEFF1EA4E7CF02800E57AF78,VTS,CRD,9,0,0.5,1.8,0,11.3,1,2013-01-13 08:54:00,2013-01-13 09:03:00,2,540,2.11,-73.975533,40.781803,-73.985481,40.755157,1800637119273117
1D73FA23ECBE1DC4F4E747A8457B37FE,139B54EE105F95556DF6DDCBD907B1E0,VTS,CSH,5.5,0,0.5,0,0,6,1,2013-01-13 08:53:00,2013-01-13 08:56:00,1,180,1.17,-73.997902,40.741032,-73.997902,40.741032,
1D73FA23ECBE1DC4F4E747A8457B37FE,139B54EE105F95556DF6DDCBD907B1E0,VTS,CSH,5.5,0,0.5,0,0,7,1,2013-01-13 08:53:00,2013-01-13 08:56:00,1,180,1.17,-73.997902,40.741032,-73.997902,40.741032,
DB93B6DFEEDF2A8E3CDD50CE57EC2E0D,006313464EC98A24BB4EBC1E2419E439,VTS,CSH,4,0,0.5,0,0,4.5,1,2013-01-13 08:51:00,2013-01-13 08:53:00,1,120,0.68,-73.987724,40.749649,-73.980377,40.754532,
